瓶,1,7,5,34
年,1,8,6,1
岁,1,8,6,2
长,1,8,6,3
像,1,8,6,5
觉,1,8,6,6
自,1,8,6,7
己,1,8,6,8
又,1,8,6,9
黎,1,8,6,10
念,1,8,6,11
走,1,8,6,12
路,1,8,6,13
可,1,8,6,14
哥,1,8,6,15
化,1,8,6,16
意,1,8,6,17
思,1,8,6,18
所,1,8,6,19
习,1,8,6,20
错,1,8,6,21
课,1,8,6,22
写,1,8,6,23
慢,1,8,6,24
难,1,8,6,25
用,1,8,6,26
特,1,8,6,27
别,1,8,6,28
周,1,8,6,29
末,1,8,6,30
馆,1,8,6,31
鱼,1,8,6,32
肉,1,8,6,33
样,1,8,6,34
快,1,8,6,35
就,1,9,7,1
咖,1,9,7,2
啡,1,9,7,3
旁,1,9,7,4
城,1,9,7,5
条,1,9,7,6
街,1,9,7,7
热,1,9,7,8
闹,1,9,7,9
左,1,9,7,10
边,1,9,7,11
右,1,9,7,12
果,1,9,7,13
楼,1,9,7,14
关,1,9,7,15
方,1,9,7,16
便,1,9,7,17
附,1,9,7,18
近,1,9,7,19
影,1,9,7,20
河,1,9,7,21
院,1,9,7,22
许,1,9,7,23
树,1,9,7,24
美,1,9,7,25
草,1,9,7,26
休,1,9,7,27
息,1,9,7,28
散,1,9,7,29
步,1,9,7,30
或,1,9,7,31
者,1,9,7,32
总,1,9,7,33
站,1,9,7,34
校,1,9,7,35
外,1,9,7,36
明,1,10,8,1
带,1,10,8,2
位,1,10,8,3
客,1,10,8,4
懂,1,10,8,5
介,1,10,8,6
绍,1,10,8,7
当,1,10,8,8
然,1,10,8,9
第,1,10,8,10
观,1,10,8,11
香,1,10,8,12
裤,1,10,8,13
词,1,10,8,14
典,1,10,8,15
另,1,10,8,16
除,1,10,8,17
衬,1,10,8,18
衣,1,10,8,19
告,1,10,8,20
诉,1,10,8,21
接,1,10,8,22
旅,1,10,8,23
为,1,10,8,24
回,1,10,8,25
春,1,11,9,1
叶,1,11,9,2
气,1,11,9,3
暖,1,11,9,4
行,1,11,9,5
越,1,11,9,6
假,1,11,9,7
秋,1,11,9,8
社,1,11,9,9
飞,1,11,9,10
机,1,11,9,11
票,1,11,9,12
钱,1,11,9,13
千,1,11,9,14
百,1,11,9,15
块,1,11,9,16
元,1,11,9,17
贵,1,11,9,18
才,1,11,9,19
昨,1,11,9,20
冬,1,11,9,21
冷,1,11,9,22
宜,1,11,9,23
现,1,11,9,24
夏,1,11,9,25
封,1,11,9,26
信,1,11,9,27
讲,1,11,9,28
决,1,11,9,29
毛,1,11,9,30
角,1,11,9,31
邮,1,11,9,32
够,1,11,9,33
考,1,12,10,1
试,1,12,10,2
正,1,12,10,3
复,1,12,10,4
算,1,12,10,5
图,1,12,10,6
再,1,12,10,7
借,1,12,10,8
找,1,12,10,9
功,1,12,10,10
因,1,12,10,11
次,1,12,10,12
真,1,12,10,13
教,1,12,10,14
室,1,12,10,15
病,1,12,10,16
医,1,12,10,17
刚,1,12,10,18
约,1,12,10,19
睡,1,12,10,20
拿,1,12,10,21
进,1,12,10,22
躺,1,12,10,23
着,1,12,10,24
放,1,12,10,25
枝,1,12,10,26
笔,1,12,10,27
重,1,12,10,28
兴,1,12,10,29
办,1,12,10,30
题,1,12,10,31
笑,1,12,10,32
极,1,12,10,33
急,1,12,10,34
从,1,13,11,1
乡,1,13,11,2
直,1,13,11,3
服,1,13,11,4
员,1,13,11,5
苦,1,13,11,6
累,1,13,11,7
毕,1,13,11,8
业,1,13,11,9
广,1,13,11,10
翻,1,13,11,11
译,1,13,11,12
换,1,13,11,13
卖,1,13,11,14
汽,1,13,11,15
辆,1,13,11,16
旧,1,13,11,17
最,1,13,11,18
脑,1,13,11,19
虽,1,13,11,20
但,1,13,11,21
结,1,13,11,22
婚,1,13,11,23
银,1,13,11,24
孩,1,13,11,25
弟,1,14,12,1
身,1,14,12,2
体,1,14,12,3
号,1,14,12,4
过,1,14,12,5
南,1,14,12,6
实,1,14,12,7
连,1,14,12,8
情,1,14,12,9
已,1,14,12,10
经,1,14,12,11
遍,1,14,12,12
惯,1,14,12,13
活,1,14,12,14
共,1,14,12,15
容,1,14,12,16
易,1,14,12,17
迷,1,14,12,18
怕,1,14,12,19
节,1,14,12,20
季,1,14,12,21
晴,1,14,12,22
阴,1,14,12,23
穿,1,14,12,24
刮,1,14,12,25
风,1,14,12,26
雨,1,14,12,27
伞,1,14,12,28
注,1,14,12,29
空,1,14,12,30
忘,1,14,12,31
寄,1,14,12,32
照,1,14,12,33
祝,1,14,12,34
完,1,15,13,1
疼,1,15,13,2
饿,1,15,13,3
视,1,15,13,4
新,1,15,13,5
闻,1,15,13,6
报,1,15,13,7
纸,1,15,13,8
跑,1,15,13,9
骑,1,15,13,10
舒,1,15,13,11
理,1,15,13,12
发,1,15,13,13
云,1,15,13,14
林,1,15,13,15
等,1,15,13,16
钟,1,15,13,17
头,1,15,13,18
束,1,15,13,19
观,1,15,13,20
坏,1,15,13,21
万,1,15,13,22
历,1,15,13,23
史,1,15,13,24
解,1,15,13,25
相,1,15,13,26
答,1,15,13,27
呆,1,15,13,28
久,1,15,13,29
比,1,16,14,1
妹,1,16,14,2
收,1,16,14,3
雪,1,16,14,4
数,1,16,14,5
之,1,16,14,7
姑,1,16,14,8
娘,1,16,14,9
米,1,16,14,10
瘦,1,16,14,11
矮,1,16,14,12
运,1,16,14,13
动,1,16,14,14
网,1,16,14,15
球,1,16,14,16
晒,1,16,14,17
阳,1,16,14,18
干,1,16,14,19
净,1,16,14,20
整,1,16,14,21
齐,1,16,14,22
如,1,16,14,23
乱,1,16,14,24
画,1,16,14,25
聪,1,16,14,26
谈,1,16,14,27
板,2,1,1,1
故,2,1,1,2
安,2,1,1,3
而,2,1,1,4
且,2,1,1,5
胡,2,1,1,6
提,2,1,1,7
感,2,1,1,8
谢,2,1,1,9
往,2,1,1,10
声,2,1,1,11
喊,2,1,1,12
哎,2,1,1,13
咱,2,1,1,14
石,2,1,1,15
啦,2,1,1,16
丢,2,1,1,17
指,2,1,1,18
熟,2,1,1,19
悉,2,1,1,20
喂,2,1,1,21
占,2,1,1,22
线,2,1,1,23
户,2,1,1,24
通,2,1,1,25
啊,2,1,1,26
系,2,1,1,27
夜,2,2,2,1
迟,2,2,2,2
记,2,2,2,3
洗,2,2,2,4
脸,2,2,2,5
澡,2,2,2,6
灯,2,2,2,7
反,2,2,2,8
脱,2,2,2,9
赶,2,2,2,10
静,2,2,2,11
座,2,2,2,12
忽,2,2,2,13
围,2,2,2,14
摆,2,2,2,15
奇,2,2,2,16
怪,2,2,2,17
变,2,2,2,18
成,2,2,2,19
讨,2,2,2,20
厌,2,2,2,21
招,2,2,2,22
呼,2,2,2,23
颜,2,2,2,24
色,2,2,2,25
响,2,2,2,26
醒,2,2,2,27
睁,2,2,2,28
眼,2,2,2,29
睛,2,2,2,30
窗,2,2,2,31
吸,2,2,2,32
鲜,2,2,2,33
肯,2,2,2,34
孙,2,2,2,35
扣,2,2,2,36
平,2,2,2,37
合,2,3,3,1
适,2,3,3,2
需,2,3,3,3
并,2,3,3,4
计,2,3,3,5
刘,2,3,3,6
秘,2,3,3,7
台,2,3,3,8
留,2,3,3,9
轻,2,3,3,10
短,2,3,3,11
圆,2,3,3,12
背,2,3,3,13
堆,2,3,3,14
各,2,3,3,15
种,2,3,3,16
证,2,3,3,17
份,2,3,3,18
戴,2,3,3,19
镜,2,3,3,20
句,2,3,3,21
握,2,3,3,22
双,2,3,3,23
布,2,3,3,24
鞋,2,3,3,25
式,2,3,3,26
普,2,3,3,27
土,2,3,3,28
妇,2,3,3,29
扮,2,3,3,30
浅,2,3,3,31
帽,2,3,3,32
究,2,3,3,33
皮,2,3,3,34
管,2,3,3,35
简,2,3,3,36
流,2,3,3,37
利,2,3,3,38
专,2,3,3,39
赵,2,4,4,1
律,2,4,4,2
食,2,4,4,3
堂,2,4,4,4
味,2,4,4,5
甜,2,4,4,6
巧,2,4,4,7
克,2,4,4,8
蛋,2,4,4,9
糕,2,4,4,10
单,2,4,4,11
切,2,4,4,12
油,2,4,4,13
锅,2,4,4,14
鸡,2,4,4,15
清,2,4,4,16
碗,2,4,4,17
勺,2,4,4,18
糖,2,4,4,19
倒,2,4,4,20
粉,2,4,4,21
按,2,4,4,22
筷,2,4,4,23
叉,2,4,4,24
继,2,4,4,25
续,2,4,4,26
酸,2,4,4,27
失,2,4,4,28
望,2,4,4,29
杂,2,4,4,30
笨,2,4,4,31
愉,2,4,4,32
饱,2,4,4,33
尝,2,4,4,34
饼,2,4,4,35
哦,2,4,4,36
希,2,4,4,37
举,2,4,4,38
顿,2,5,5,1
般,2,5,5,2
首,2,5,5,3
餐,2,5,5,4
盘,2,5,5,5
巾,2,5,5,6
随,2,5,5,7
厅,2,5,5,8
胃,2,5,5,9
主,2,5,5,10
排,2,5,5,11
端,2,5,5,12
凉,2,5,5,13
汤,2,5,5,14
脏,2,5,5,15
推,2,5,5,16
聊,2,5,5,17
舌,2,5,5,18
吵,2,5,5,19
艺,2,5,5,20
术,2,5,5,21
交,2,5,5,22
演,2,6,6,1
于,2,6,6,2
奋,2,6,6,3
青,2,6,6,4
龙,2,6,6,5
队,2,6,6,6
幸,2,6,6,7
郊,2,6,6,8
育,2,6,6,9
根,2,6,6,10
楚,2,6,6,11
舞,2,6,6,12
其,2,6,6,13
众,2,6,6,14
停,2,6,6,15
挥,2,6,6,16
激,2,6,6,17
跳,2,6,6,18
倆,2,6,6,19
曲,2,6,6,20
群,2,6,6,21
终,2,6,6,22
挤,2,6,6,23
租,2,6,6,24
向,2,6,6,25
剩,2,6,6,26
表,2,6,6,27
及,2,6,6,28
拉,2,6,6,29
助,2,6,6,30
亭,2,6,6,31
处,2,6,6,32
堵,2,6,6,33
渴,2,6,6,34
脚,2,6,6,35
厉,2,6,6,36
害,2,6,6,37
拐,2,6,6,38
全,2,7,7,1
搬,2,7,7,2
村,2,7,7,3
湖,2,7,7,4
满,2,7,7,5
采,2,7,7,6
爬,2,7,7,7
顶,2,7,7,8
突,2,7,7,9
壮,2,7,7,10
丽,2,7,7,11
景,2,7,7,12
古,2,7,7,13
低,2,7,7,14
原,2,7,7,15
彩,2,7,7,16
丝,2,7,7,17
夕,2,7,7,18
光,2,7,7,13
使,2,7,7,20
它,2,7,7,21
船,2,7,7,22
盯,2,7,7,23
无,2,7,7,24
形,2,7,7,25
农,2,8,8,1
屋,2,8,8,2
扫,2,8,8,3
贴,2,8,8,4
副,2,8,8,5
联,2,8,8,6
福,2,8,8,7
示,2,8,8,8
必,2,8,8,9
须,2,8,8,10
寒,2,8,8,11
团,2,8,8,12
饺,2,8,8,13
宝,2,8,8,14
吓,2,8,8,15
初,2,8,8,16
拜,2,8,8,17
互,2,8,8,18
财,2,8,8,19
装,2,8,8,20
麻,2,8,8,21
烦,2,8,8,22
目,2,8,8,23
改,2,8,8,24
断,2,8,8,25
抱,2,8,8,26
辛,2,8,8,27
愿,2,8,8,28
民,2,8,8,29
袋,2,8,8,30
妻,2,8,8,31
厂,2,8,8,32
困,2,8,8,33
烟,2,8,8,34
价,2,8,8,35
费,2,8,8,36
免,2,8,8,37
扔,2,8,8,38
代,2,9,9,1
华,2,9,9,2
立,2,9,9,3
世,2,9,9,4
界,2,9,9,5
达,2,9,9,6
亿,2,9,9,7
族,2,9,9,8
陆,2,9,9,9
倍,2,9,9,10
源,2,9,9,11
丰,2,9,9,12
富,2,9,9,13
部,2,9,9,14
集,2,9,9,15
济,2,9,9,16
区,2,9,9,17
尤,2,9,9,18
省,2,9,9,19
性,2,9,9,20
温,2,9,9,21
度,2,9,9,22
洋,2,9,9,23
较,2,9,9,24
祖,2,9,9,25
游,2,9,9,26
暑,2,9,9,27
趟,2,9,9,28
练,2,9,9,29
言,2,9,9,30
却,2,9,9,31
碰,2,9,9,32
据,2,9,9,33
内,2,9,9,34
零,2,9,9,35
冒,2,10,10,1
烧,2,10,10,2
牙,2,10,10,3
肚,2,10,10,4
检,2,10,10,5
查,2,10,10,6
况,2,10,10,7
细,2,10,10,8
毒,2,10,10,9
被,2,10,10,10
杀,2,10,10,11
死,2,10,10,12
掉,2,10,10,13
治,2,10,10,14
即,2,10,10,15
存,2,10,10,16
由,2,10,10,17
纪,2,10,10,18
松,2,10,10,19
弄,2,10,10,20
健,2,10,10,21
康,2,10,10,22
摸,2,10,10,23
精,2,10,10,24
神,2,10,10,25
受,2,10,10,26
破,2,10,10,27
危,2,10,10,28
险,2,10,10,29
针,2,10,10,30
科,2,10,10,31
传,2,10,10,32
统,2,10,10,33
仔,2,10,10,34
例,2,10,10,35
汗,2,10,10,36
扎,2,10,10,37
庭,2,11,11,1
独,2,11,11,2
将,2,11,11,3
批,2,11,11,4
叔,2,11,11,5
伯,2,11,11,6
兄,2,11,11,7
金,2,11,11,8
丈,2,11,11,9
顾,2,11,11,10
担,2,11,11,11
爷,2,11,11,12
姥,2,11,11,13
环,2,11,11,14
境,2,11,11,15
技,2,11,11,16
挣,2,11,11,17
养,2,11,11,18
此,2,11,11,19
严,2,11,11,20
居,2,12,12,1
至,2,12,12,2
梦,2,12,12,3
足,2,12,12,4
修,2,12,12,5
墙,2,12,12,6
刷,2,12,12,7
层,2,12,12,8
朝,2,12,12,9
具,2,12,12,10
卫,2,12,12,11
厨,2,12,12,12
邻,2,12,12,13
炒,2,12,12,14
建,2,12,12,15
务,2,12,12,16
恋,2,12,12,17
未,2,12,12,18
领,2,12,12,19
求,2,12,12,20
呀,2,12,12,21
嘴,2,12,12,22
哭,2,12,12,23
品,2,12,12,24
靠,2,12,12,25
入,2,12,12,26
涨,2,12,12,27
底,2,12,12,28
产,2,12,12,29
退,2,12,12,30
欠,2,12,12,31
划,2,12,12,32
购,2,12,12,33
取,2,12,12,34
消,2,12,12,35
紧,2,12,12,36
义,2,12,12,37
展,2,13,13,1
速,2,13,13,2
篇,2,13,13,3
读,2,13,13,4
迎,2,13,13,5
论,2,13,13,6
烈,2,13,13,7
纯,2,13,13,8
甲,2,13,13,9
牺,2,13,13,10
牲,2,13,13,11
页,2,13,13,12
付,2,13,13,13
章,2,13,13,14
垃,2,13,13,15
圾,2,13,13,16
乙,2,13,13,17
研,2,13,13,18
乎,2,13,13,19
态,2,13,13,20
永,2,13,13,21
印,2,13,13,22
象,2,13,13,23
禁,2,13,13,24
虫,2,13,13,25
深,2,13,13,26
验,2,13,13,27
著,2,13,13,28
趣,2,13,13,29
确,2,13,13,30
丙,2,13,13,31
丁,2,13,13,32
任,2,13,13,33
何,2,13,13,34
敢,2,13,13,35
止,2,13,13,36
兔,2,14,14,1
兰,2,14,14,2
宋,2,14,14,3
钢,2,14,14,4
伸,2,14,14,5
硬,2,14,14,6
劲,2,14,14,7
摇,2,14,14,8
软,2,14,14,9
抬,2,14,14,10
似,2,14,14,11
仍,2,14,14,12
拍,2,14,14,13
转,2,14,14,14
抓,2,14,14,15
惊,2,14,14,16
颗,2,14,14,17
咬,2,14,14,18
哈,2,14,14,19
捧,2,14,14,20
遇,2,14,14,21
